|0150|10010839|DECMINAS DISTRIBUICAO E LOGISTICA S|01058|07399636000105||1863483540086|3118601||V VEREADOR JOAQUIM COSTA|1800||CAMPINA VERDE|
|0150|10010901|SOMAMIX DISTRIBUIDORA LTDA|01058|05381697000101||1862092000015|3118601||RODOVIA BR 040 KM 688|S/N||KENNEDY|
|0150|10010910|FUTURA DISTRIBUIDORA DE ALIMENTOS L|01058|12299281000104||0016366490058|3118601||ROD BR 040 S N PAV 01 LOJA 09 A 20|0||KENNDY|
|0150|10010987|FLEXX DIST DE ALIMENTOS EIRELI|01058|11069669000156||0015651970002|3118601||ROD BR 040 KM 688 PAV 6 LJ 09 10 23|0||GUANABARA|
|0150|10011169|RIO BRANCO ALIMENTOS SA|01058|05017780003200||7201767451897|3118601||RUA ANDROMEDA|1277||JARDIM RIACHO D|
|0150|10011215|RIO BRANCO ALIMENTOS SA|01058|05017780003464||7201767451978|3118601||RUA SEIS 70 GALPAO B|70||JARDIM RIACHO D|
|0150|10011312|CASA FIDELIS LTDA|01058|18809277000630||0740749730592|3107406||ROD BR 262 KM 480|0||PERIMETRO URBAN|
|0150|10011371|COMERCIAL DE ALIMENTOS ESTHAMPA LTD|01058|13048432000114||0017126340044|3118601||ROD BR040 KM688 PAV08 LJ13 14 27 E|S/N||KENNEDY|
|0150|10011495|DISTRIBUIDORA AZULAR LTDA|01058|13704552000122||0017791210029|3133808||AV DOUTOR WALTER MENDES NOGUEIRA|744||VILA TAVARES|
|0150|10011576|J J F COMERCIAL LTDA EPP|01058|71236327000105||4698550090016|3146909||RUA MIGUEL DIAS|317||NOSSA SRA APARE|
|0150|10011681|ESTORIL COMERCIO E IMPORTACAO LTDA|01058|03096756000174||1860182460056|3118601||ROD 040 KM 688 PAV D1 LOJA 16 A|19||GUANABARA|
|0150|10012025|IND E COMERCIO DE BISCOITO NOVA ESP|01058|11184773000191||0014286860094|3133808||SIT SITIO DA PEDRA|SN||POV SAO JOSE PE|
|0150|10012084|GRAFICA E PAPELARIA GIOMAR LTDA|01058|02077599000197|||3147105||AVENIDA PROFESSOR MELLO CANCADO|151||SAO JOSE|
|0150|10012211|COMERCIAL HORTIFRUTI REPIKE LTDA|01058|06965618000172||1861830640014|3118601||RODOVIA BR 040 S N PAVILHAO N|LJ 0||KENNEDY|
|0150|10012270|ESTEIO SUPERATACADO LTDA MATRIZ|01058|05765131000183||1862482410161|3118601||RODOVIA BR 040 PAVILH 1 LOJAS 24 25|688||KENNEDY|
|0150|10012360|COMERCIAL REAL DE ALIMENTOS|01058|11478686000147||0015382420084|3118601||ROD BR040 KM 688|S/N||KENNEDY|
|0150|10012475|BRUNO ANTONIO RIBEIRO EPP|01058|05156918000148||4461829010010|3144607||RUIA MARLENE DE CASTRO PEREIRA|447||INDUSTRIAL CLEY|
|0150|10012602|TECELAGEM SILVA ROCHA LTDA|01058|00859098000137||3389473860028|3133808||AV JOAO MOREIRA DE CARVALHO|1048||PARQUE JARDIM|
|0150|10012629|ITAMBE ALIMENTOS S A|01058|16849231000619||0020322880432|3147105||RODOVIA BR 262 ANEXO I|S/N||PATAFUFO|
|0150|10012840|MINAS FRIOS LTDA|01058|12044465000123||0016085290039|3161809||RUA CORONEL PEDRO T MENEZES|260||CENTRO|
|0150|10012858|DIST DE EMBALAGENS SUACUI LTDA ME|01058|10560122000196||0011046640070|3118601||ROD BR 040 KM 688 PAV T|0||KENNEDY|
|0150|10012882|IND PROD ALIMENT PIRAQUE S A|01058|33040122001302||0011069700061|3118601||AV GERALDO ROCHA|548||CHACARAS COTIA|
|0150|10013242|PAULA SOUZA BARROS ME|01058|19246756000143||0022612430083|3151404||RUA FLORIANO PEIXOTO 215|215||CENTRO|
|0150|10013285|DIN CENTRO OESTE LTDA|01058|05139469000120||3381805570044|3118601||AV WILSON TAVARES RIBEIRO|800||CHACARAS REUNID|
|0150|10013358|HIPER TEXTIL CAMA MESA E BANHO LTDA|01058|06555530000182||1950006376|4309803||RS 467 KM 1|366||DISTRITO INDUST|
|0150|10013765|FRUTICOLA POUSO ALEGRE LTDA|01058|03334650000161||1860443400043|3118601||RODOVIA BR 040 KM 68 PV BOX 8 38 MD|8||GUANABARA|
|0150|10013773|DVL DISTRIBUIDORA VIA LACTEA LTDA|01058|25681529000149||0626085650034|3157807||AV DOUTOR ANGELO TEIXEIRA DA COSTA|888||FRIMISA|
|0150|10013846|LIMA E PERGHER INDUSTRIA E COMERCIO|01058|22685341000695||7025614230220|3170206||AV AIRTON BORGES DA SILVA|740||MARTA HELENA|
|0150|10013854|FJ COMERCIO E TRANSPORTE LTDA|01058|05927346000153||5462655440080|3106200||RUA SOUZA MENEZES|20||SALGADO FILHO|
|0150|10013978|J B EMPACOTADORA E TRANSPORTES LTDA|01058|21559162000134||0024804700021|3139706||RUA FAZENDA CHACARA|0||ZONA RURAL|
|0150|10014060|BEBIANO E MARTINS INDUSTRIA E COMER|01058|03200989000175||6720312870036|3167202||RUA A ( VICENTE EUGENIO MARTINS )|81||DIST IND ( ALTO|
|0150|10014133|MILLENIUM UTILIDADES DOMESTICAS LTD|01058|04150555000766||0022351100026|3151800||AVENIDA WENCESLAU BRAZ|4690||ESTANCIA POCOS|
|0150|10014141|FREDINI ALIMENTOS LTDA ME|01058|20061591000114||0023415740005|3139706||RODOVIA ROD MUNICIPAL MIGUEL CAPANEMA|1600||ZONA RURAL|
|0150|10014184|SPAL IND BRAS BEBIDAS S A|01058|61186888002056||2611951301114|3106705||RUA TEONILIO NIQUINI|30||JARDIM PIEMONTE|
|0150|10014290|COMERCIAL AZEVEDO LTDA|01058|19411560000167||2612141870015|3126109||RUA IDES EDSON DE RESENDE|464||LEAL|
|0150|10014443|VIVALOG DISTRIBUICAO E LOGISTICA LT|01058|07803647000109||1869986790010|3118601||AV VEREADOR JOAQUIM COSTA|1795||CAMPINA VERDE|
|0150|10014923|FABRICA DE GELEIA DE MOCOTO PARA DE|01058|15769091000100||0019839230034|3147105||FAZENDA CAMPINA|S/N||ZONA RURAL ASCE|
|0150|10014931|DPC DISTRIBUIDOR ATACADISTA S A|01058|66471517000177||1348384310043|3113404||AV AUREA CARLOS LEITE DE MATOS|1801||SANTO ANTONIO|
|0150|10015032|MEGAMINAS ALIM COM E DISTRIBUICAO L|01058|07693232000111||1864062120073|3118601||RODOVIA BR 040|0||GUANABARA|
|0150|10015040|HIPER TEXTIL LTDA|01058|06555530000263||255903669|4202909||ROD IVO SILVEIRA|2910||BATEAS|
|0150|10015083|COOPERATIVA TRITICOLA SEPEENSE LTDA|01058|97225346000120||1290016655|4319604||AV EUGENIO SIMOES PIRES|378||COOPERATIVA|
|0150|10015121|SM LOGISTICA E DISTRIBUICAO LTDA|01058|26287779000161||0028409900041|3147105||RUA PEDRO DE MELO FRANCO|336||BELVEDERE|
|0150|10015172|CERVEJARIA PETROPOLIS S A|01058|73410326012924||0418977080960|3167202||AV PREFEITO ALBERTO MOURA|2223||DISTRITO INDUST|
|0150|10015237|UPSIDE DISTRIBUICAO DE ALIMENTOS LT|01058|10705501000127||0013207550355|3118601||ROD BR 040 KM 688|S/N||GUANABARA|
|0150|10015318|DPC DISTRIBUIDOR ATACADISTA S A|01058|66471517001653||1348384310388|3113404||AV AUREA CARLOS LEITE DE MATOS|S/N||MONTE LIBANO|
|0150|10015350|MATEUS ALIMENTOS LTDA|01058|66129842000318||0018718760082|3126109||AVENIDA JOAO PAULO II|1001||DISTRITO INDUST|
|0150|10015385|MS MULTI DIST SERV COM PROD ALIM LT|01058|08741997000142||0010504810006|3106200||RUA DOUTOR LUND|22||SANTA CRUZ|
|0150|10015539|SALDOM TEMPEROS LTDA EPP|01058|26747395000184||0028821500047|3163102||AVENIDA AVENIDA BRASIL|2||SAO FRANCISCO|
|0150|10015598|MELITTA DO BRASIL INDUSTRIA E COMER|01058|62000278004537||0624763450254|3118601||RUA SIMAO ANTONIO|149||CINCAO|
|0150|10015954|TRIGO E CIA LTDA|01058|00085740000178||0629098330010|3157807||AVENIDA DR ANGELO TEIXEIRA DA COSTA|690||FRIMISA|
|0150|10016039|P SEVERINI NETTO COMERCIAL LTDA|01058|23637077001497||5180502821153|3151800||RUA CAETANO PETERLE|171||COUNTRY CLUB|
|0150|10016063|BRX DISTRIBUIDORA DE PRODUTOS QUIMI|01058|29351065000163||0031024700097|3147105||RUA NOVA SERRANA|1408||J K|
|0150|10016101|VELAS SANTA BARBARA LTDA|01058|66266925000197||0015280550060|3151404||R CONCEICAO DO PARA|39||GAMELEIRA|
|0150|10016110|SEARA COMERCIO DE ALIMENTOS LTDA|01058|83044016006326||0018503960516|3154606||R ALEXANDRE BARRETO CAVALCANTE|74||ALTEROSA|
|0150|10016411|DB ALIMENTOS LTDA ME|01058|29161442000100||0030861370040|3139706||FAZENDA CANELA|SN||ZONA RURAL|
|0150|10016470|TROPICAL IND ALIMENTOS S A|01058|22492169000149||7205555960058|3172004||RODOVIA MG 22 KM 105|SN||BARRA DOS COUTO|
|0150|10016497|DISTRIBUIDORA DE PROD ALIMENT PAZOT|01058|52612033000277||0412313920030|3101607||AV ALBERTO VIEIRA ROMAO|3256|||
|0150|10016586|RJR COMERCIO LTDA ME|01058|64265929000125||2617001130080|3122306||JOSE MARIA CAMPOS 201|0||ALVORADA|
|0150|10016713|MIX COMERCIO DE PRODUTOS ALIMENTICI|01058|31757462000181||0032959960009|3133808||AVENIDA SAO JOAO|3575||CENTRO|
|0150|10016721|DISTRIBUIDORA COELHO E MARQUES LTDA|01058|08372012000159||0011319880070|3118601||RUA BR040 KM 688|0||GUANABARA|
|0150|10016918|COOPERATIVA TRITICOLA SEPEENSE LTDA|01058|97225346000200||1940002076|4308409||AVENIDA AV GUSTAVO KATH|314||CENTRO|
|0150|20000590|BOLT CARD CREDENC DE CARTAO CREDITO|01058|28080769000186|||3143005||JORGE VIEIRA|257|ANEXO PARTE|PARANAZINHO|
|0150|20002259|CAMARA MUN MARAVILHAS|01058|00455851000129|||3139706||RUA RUA OURO PRETO|21||CENTRO|
|0150|20002291|FREDINI ALIMENTOS LTDA ME|01058|20061591000114||0023415740005|3139706||RODOVIA ROD MUNICIPAL MIGUEL CAPANEMA|S/N||ZONA RURAL|
|0150|20003123|SUPERMERCADO INHO PAULO LTDA|01058|01540308000192||3972272990067|3139706||AVENIDA BRASIL|100||CENTRO|
|0150|20003280|CAIXA ESCOLAR DA ESCOLA E PROF FRAN|01058|20134680000143|||3139706||PRACA JOSE ANICETO|S/N||CENTRO|
|0150|20003310|PROGEO ENGENHARIA LTDA|01058|17069832000167||0623538910005|3106200||RUA MARIA BEATRIZ|894||HAVAI|
|0150|20004154|POSTO QUATRO PRIMOS LTDA|01058|02841970000145||3970081200094|3139706||RODOVIA ROD MG 060 KM 29|S/N||ZONA RURAL|
|0150|20004928|APAE ASSOC PAIS AMIGOS EXCEP MARAVI|01058|03450585000130|||3139706||PRACA JOSE ANICETO|58||CENTRO|
|0150|20005118|JOSE TARCISIO AMARAL|01058||71678123668||3139706||RUA RUA DOM SILVERIO|289||SERRA|
|0150|20010880|CIELO S A|01058|01027058000191|||3505708||AL GRAJAU|219||ALPHAVILLE|
|0150|20011819|PAROQUIA SANTO ANTONIO DE MARAVILHA|01058|16939019001100|||3139706||AVENIDA BRASIL|165||CENTRO|
|0175|03052019|10|AV BRASIL|
|0150|20014427|BANCO BANKPAR S A (AMERICAN EXPRESS|01058|60419645000195|||3550308||AV MARIA COELHO DE AGUIAR|215||JARDIM SAO LUIZ|
|0150|20015067|NILSON DE CASTRO ME|01058|71312318000156||3978515890033|3139706||RUA PRACA JOSE ANICETO|60||CENTRO|
|0150|20016578|SIPAG BANCOOB BANCO COOPERATIVO DO|01058|02038232000164|||5300108||SETOR DAS INDUSTRIAS GRAFICAS|2080||TAGUATINGA NORT|
|0150|20016586|TICKET SERVICOS S A|01058|47866934000174|||3505708||ALAMEDA TOCATINS|125||ALPHAVILLE CENT|
|0190|BD|BANDEJA|
|0190|CX|CAIXA|
|0190|KG|KILO|
|0190|LT|LATA|
|0190|PC|PACOTE|
|0190|PT|PACOTE|
|0190|SC|SACO|
|0190|UN|UNIDADE|
|0200|17|KIWI|||KG|00|08105000|001|08||000,00||
|0200|24|COSTELA C OSSO DE BOI|||KG|00|02012090|001|02||000,00|1708400|
|0200|31|COSTELINHA DE PORCO|||KG|00|02031900|001|02||000,00|1708701|
|0200|55|FAR MANDIOCA|||KG|00|19012000|001|19||000,00|1704606|
|0200|62|FEIJAO CARIOCA|||KG|00|07133399|001|07||000,00||
|0200|79|FIGADO BOVINO|||KG|00|10063021|001|10||000,00||
|0200|86|ABOBORA HIBRIDA|||KG|00|07099990|001|07||000,00||
|0200|93|ABOBORA MENINA|||KG|00|07099990|001|07||000,00||
|0200|109|ABOBORA MUGANGO|||KG|00|07099300|001|07||000,00||
|0200|116|ABOBORA ITALIANA|||KG|00|07099990|001|07||000,00||
|0200|130|BATATA|||KG|00|07019000|001|07||000,00||
|0200|147|BATATA DOCE|||KG|00|07142000|001|07||000,00||
|0200|154|BETERRABA|||KG|00|07032090|001|07||000,00||
|0200|161|CAPA DE COSTELA BOVINO KG|||KG|00|02012090|001|02||000,00|1708400|
|0200|178|CHUCHU|||KG|00|07099990|001|07||000,00||
|0200|192|JILO|||KG|00|07089000|001|07||000,00||
|0200|208|LARANJA|||KG|00|08051000||08||000,00||
|0200|215|LOMBO DE PORCO|||KG|00|02031900||02||000,00|1708701|
|0200|222|MACA FUJI|||KG|00|08081000||08||000,00||
|0200|239|MACA GALA|||KG|00|08081000|08|08||000,00||
|0200|246|PEPINO CAIPIRA|||KG|00|20011000|001|20||000,00||
|0200|253|MANDIOCA S CASCA|||KG|00|07141000|001|07||000,00||
|0200|277|REQUEIJAO BARRA COOPARA|||KG|00|04061090|001|04||000,00|1702300|
|0200|307|RACAO HOT DOG A GRANEL|||KG|00|23091000|001|23||000,00|2200100|
|0200|314|RACAO HOT DOG FILHOTE|||KG|00|23091000|001|23||000,00|2200100|
|0200|338|ALHO|||KG|00|07032090|001|07||000,00||
|0200|345|BANANA PRATA|||KG|00|08031000||08||000,00||
|0200|352|BANANA MACA|||KG|00|08031000|001|08||000,00||
|0200|376|CEBOLA GRANDE|||KG|00|07122000|01|07||000,00||
|0200|383|CEBOLA ROXA|||KG|00|07031019|001|07||000,00||
|0200|390|CENOURA|||KG|00|07061000|01|07||000,00||
|0200|406|BAROA|||KG|00|20060000|001|20||000,00|1709300|
|0200|413|GOIABA|||KG|00|08045010|001|08||000,00||
|0200|420|LIMAO THAITI|||KG|00|08055000|001|08||000,00||
|0200|437|MAMAO HAVAI|||KG|00|08072000|08|08||000,00||
|0200|451|MARACUJA|||KG|00|07032090|001|07||000,00||
|0200|468|MEXERICA|||KG|00|08051000|001|08||000,00||
|0200|475|AMEIXA PRETA A GRANEL|||KG|00|08132020|001|08||000,00||
|0200|512|RETALHO BOVINO|||KG|00|02012090|001|02||000,00|1708400|
|0200|529|BACON REZENDE|||KG|00|02101200|001|02||000,00|1708701|
|0200|536|PERNIL TRASEIRO|||KG|00|02031900||02||000,00|1708701|
|0200|543|FOCINHO ORELHA PORCO|||KG|00|02031900|001|02||000,00|1708701|
|0200|567|LINGUICA TOSC PERDIGAO|||KG|00|16010000|001|16||000,00|1707700|
|0200|581|RABADA|||UN|00|02012090|001|02||000,00|1708400|
|0200|598|OVOS VERMELHOS BDJ 12|7898954076065||UN|00|04072900||04||000,00||
|0200|611|CARNE BOVINA 2|||KG|00|02012090||02||000,00|1708400|
|0200|673|LINGUA DE BOI|||UN|00|02012090|001|02||000,00|1708400|
|0200|680|SUA DE PORCO|||KG|00|02031900|001|02||000,00|1708701|
|0200|697|PESINHO DE PORCO|||KG|00|02031900|001|02||000,00|1708701|
|0200|703|TORRESMO|||KG|00|16024900|001|16||000,00|1707900|
|0200|710|LINGUICA PORCO|||KG|00|16010000|001|16||000,00|1707700|
|0200|727|CHOURICO|||KG|00|02031900|001|02||000,00|1708701|
|0200|758|OVOS BRANCO BDJ 12|7898095780180||UN|00|04072900||04||000,00||
|0200|772|LINGUICA CALABRESA REZENDE|||KG|00|16010000|001|16||000,00|1707700|
|0200|796|FECULA DE MAND AMAFIL|||KG|00|11081400|001|11||000,00||
|0200|826|BIC SODIO|||KG|00|28363000|001|28||000,00||
|0200|840|RACAO QUARTREE GOURMET FILH GRANEL|||KG|00|23091000||23||000,00|2200100|
|0200|864|MANTEIGA CASEIRA|||KG|00|04051000|001|04||000,00|1702500|
|0200|871|QUEIJO FRESCO|||KG|00|04061090|001|04||000,00|1702400|
|0200|888|MORTADELA CONFIANCA SEARA|||KG|00|16010000|001|16||000,00|1707800|
|0200|895|MUSSARELA CATITA|||KG|00|04061010||04||000,00|1702300|
|0200|901|MUSSARELA TRANCA|||KG|00|04061010|001|04||000,00|1702300|
|0200|925|UVAS PASSAS|||KG|00|08062000|001|08||000,00||
|0200|932|FRUTAS CRIST GRANEL|||KG|00|20060000|001|20||000,00||
|0200|949|MUSSARELA NO|||KG|00|04061010|001|04||000,00|1702300|
|0200|956|OREGANO|||KG|00|12119010|001|12||000,00||
|0200|963|MORTADELA BOLONHA REZENDE|||KG|00|16010000|001|16||000,00|1707800|
|0200|970|GOIABADA CASEIRA|||KG|00|20079990|001|20||000,00|1709400|
|0200|987|MORTADELA PERDIGAO|||KG|00|16010000|001|16||000,00|1707800|
|0200|994|APRESUNT SADIA|||KG|00|16024900|001|16||000,00||
|0200|1014|PRESUNTO COZ S CAPA SADIA|||KG|00|16024900||16||000,00|1707905|
|0200|1038|APRESUNT SEARA|||KG|00|16024900|001|16||000,00|1707905|
|0200|1045|RACAO HOT CAT MIX|||KG|00|23091000|001|23||000,00|2200100|
|0200|1052|CARA|||KG|00|07149000|01|07||000,00||
|0200|1076|MANDIOCA|||KG|00|07141000|001|07||000,00||
|0200|1083|MELANCIA|||KG|00|08071100|08|08||000,00||
|0200|1090|MELAO|||KG|00|08071900|001|08||000,00||
|0200|1113|PERA|||KG|00|08083000|001|08||000,00||
|0200|1137|PIMENTAO VERDE|||KG|00|07096000|001|07||000,00||
|0200|1144|QUIABO|||KG|00|07142000|001|07||000,00||
|0200|1151|REPOLHO VERDE|||KG|00|07049000|001|07||000,00||
|0200|1212|LARANJA SERRA D AGUA|||KG|00|08051000||08||000,00||
|0200|1250|CHA DE FORA|||KG|00|02012090|001|02||000,00|1708400|
|0200|1267|LARANJA BAIA|||KG|00|08051000|10|08||000,00||
|0200|1274|CONTRA FILE|||KG|00|02012090|001|02||000,00|1708400|
|0200|1298|RET MUSSARELA|||KG|00|04061010|001|04||000,00|1702401|
|0200|1304|OFERTA 01 FRUTAS|||KG|00|08059000|001|08||000,00||
|0200|1311|OFERTA 02 VERDURAS|||KG|00|08059000|001|08||000,00||
|0200|1335|ALHO DESCASCADO|||KG|00|07032090|001|07||000,00||
|0200|1342|OFERTA 03|||KG|00|20060000|001|20||000,00||
|0200|1366|APRESUNT REZENDE|||KG|00|16010000|001|16||000,00||
|0200|1380|PERNIL DIANTEIRO|||KG|00|02031900|001|02||000,00|1708701|
|0200|1410|UVA RED GLOB IMP BAND|||UN|00|08061000||08||000,00||
|0200|1441|COUVE FLOR|||UN|00|07041000||07||000,00||
